imdb_title_id,title,year,usa_gross_income
tt0057580,The Three Stooges Go Around the World in a Daze,1963,2180000
tt0057581,Quel certo non so che,1963,
tt0057582,Thunder Island,1963,
tt0057583,Le astuzie della vedova,1963,
tt0057590,Tom Jones,1963,
tt0057591,In famiglia si spara,1963,
tt0057594,Totò contro i quattro,1963,
tt0057595,Totò e Cleopatra,1963,
tt0057598,La porta dei sogni,1963,
tt0057603,I tre volti della paura,1963,
tt0057608,L'esperimento del dottor Zagros,1963,
tt0057609,La notte del delitto,1963,
tt0057611,Il silenzio,1963,
tt0057616,Il cielo chiude un occhio,1963,
tt0057619,Un roi sans divertissement,1963,
tt0057620,Uncle Vanya,1963,
tt0057622,Sotto l'albero yum yum,1963,
tt0057623,Assedio alla terra,1963,
tt0057628,Ursus nella terra di fuoco,1963,
tt0057634,International Hotel,1963,
tt0057637,Vechera na khutore bliz Dikanki,1961,
tt0057638,Venere imperiale,1962,
tt0057642,Os Verdes Anos,1963,
tt0057643,La ballata del boia,1963,
tt0057646,La vergine di Norimberga,1963,
tt0057652,I vincitori,1963,
tt0057654,Vidas Secas,1963,
tt0057656,Nel bene e nel male,1964,
tt0057664,La visita,1963,
tt0057667,Il muro dei dollari,1963,
tt0057669,Il piccolo principe e il drago a otto teste,1963,
tt0057676,Lo strangolatore di Londra,1963,
tt0057677,Chiamate West 11: risponde un assassino,1963,
tt0057678,What a Crazy World,1963,
tt0057681,Letti separati,1963,
tt0057682,Le 5 mogli dello scapolo,1963,
tt0057683,Dove vai sono guai!,1963,
tt0057687,La valle dei lunghi coltelli,1963,
tt0057688,Tra moglie e marito,1963,
tt0057692,Lo strangolatore dalle 9 dita,1963,
tt0057693,L'uomo dagli occhi a raggi X,1963,
tt0057694,A zonzo per Mosca,1964,
tt0057695,"Me, bebia, Iliko da Ilarioni",1962,
tt0057697,La giovinezza di una belva umana,1963,
tt0057701,The Yesterday Machine,1965,
tt0057706,I diavoli del gran prix,1963,
tt0057709,I giovani eroi,1963,
tt0057713,Zao Chun Er Yue,1963,
tt0057714,Zatôichi kenka-tabi,1963,
tt0057715,Zatôichi kyôjô-tabi,1963,
tt0057716,Zbrodniarz i panna,1963,
tt0057717,Zhivye i myortvye,1964,
tt0057718,Edgar Wallace a Scotland Yard,1963,
tt0057724,L'agente federale Lemmy Caution,1963,
tt0057725,À tout prendre,1963,
tt0057805,002 operazione Luna,1965,
tt0057808,3 Nuts in Search of a Bolt,1964,
tt0057809,Le ultime 36 ore,1964,
tt0057810,490 più 1 = 491,1964,
tt0057811,Squadriglia 633,1964,
tt0057812,Le 7 facce del Dr. Lao,1964,
tt0057813,La settima alba,1964,
tt0057816,Die Abenteuer des Werner Holt,1965,
tt0057820,Compania di codardi?,1964,
tt0057829,Desiderio d'omicidio,1964,
tt0057831,Zorba il greco,1964,
tt0057834,Il poliziotto 202,1964,
tt0057840,"Tempo di guerra, tempo d'amore",1964,
tt0057841,Amintiri din copilarie,1965,
tt0057842,Le amicizie particolari,1964,
tt0057844,L'amore primitivo,1964,
tt0057846,Angelica,1964,
tt0057851,Tamburi ad ovest,1964,
tt0057853,Corpo a corpo,1965,
tt0057858,Atacan las brujas,1968,
tt0057859,Monstrosity,1963,
tt0057864,Back Door to Hell,1964,
tt0057869,Bande à part,1964,66660
tt0057870,Quattro spie sotto il letto,1964,
tt0057872,The Bargee,1964,
tt0057875,Batman Dracula,1964,
tt0057876,"The Beautiful, the Bloody, and the Bare",1964,
tt0057877,Becket e il suo re,1964,149327
tt0057878,I due seduttori,1964,
tt0057879,...e venne il giorno della vendetta,1964,
tt0057883,L'amaro sapore del potere,1964,
tt0057887,Bikini Beach,1964,
tt0057889,Black Like Me,1964,
tt0057890,La morte nera,1964,
tt0057891,1000 dollari per un Winchester,1964,
tt0057892,To homa vaftike kokkino,1965,
tt0057894,Bláznova kronika,1964,
tt0057897,La più allegra avventura,1964,
tt0057899,The Brig,1964,
tt0057904,"Buffalo Bill, l'eroe del far west",1964,
tt0057905,Una pallottola per un fuorilegge,1964,
tt0057917,L'uomo che non sapeva amare,1964,
tt0057918,"Ehi Cesare, vai da Cleopatra? Hai chiuso...",1964,
tt0057920,Carry on Spying,1964,
tt0057924,Il castello dei morti vivi,1964,
tt0057926,Una forca per due,1965,
tt0057930,Il pasto delle belve,1964,
tt0057933,Il giardino di gesso,1964,
tt0057935,La moglie sola,1964,77820
tt0057936,Caccia al maschio,1964,
tt0057937,Le chat dans le sac,1964,
tt0057938,Che fine ha fatto Totò baby?,1964,
tt0057940,Il grande sentiero,1964,
tt0057941,L'avamposto dei disperati,1965,
tt0057942,Chi lavora è perduto (In capo al mondo),1963,
tt0057952,Il circo e la sua grande avventura,1964,
tt0057954,La costa dei barbari,1965,
tt0057962,La congiuntura,1965,
tt0057963,Giungla di bellezze,1964,
tt0057964,Controsesso,1964,
tt0057965,Les copains,1965,
tt0057967,Colpo grosso ma non troppo,1965,
tt0057974,Un priore per Scotland Yard,1964,
tt0057977,Crónica de un niño solo,1965,
tt0057984,Curse of the Voodoo,1965,
tt0057985,The Curse of the Living Corpse,1964,
tt0057986,Il mistero della mummia,1964,
tt0057988,Cyrano contro D'Artagnan,1964,
tt0057991,Dayte zhalobnuyu knigu,1965,
tt0057997,Chi giace nella mia bara?,1964,
tt0057999,Tre donne per uno scapolo,1964,
tt0058000,Delitto allo specchio,1964,
tt0058001,I diamanti della notte,1964,
tt0058003,Il deserto rosso,1964,
tt0058006,Il dio nero e il diavolo biondo,1964,
tt0058007,Il mostro e le vergini,1964,
tt0058011,La nave del diavolo,1964,
tt0058017,Il disco volante,1964,
tt0058018,"Pazzi, pupe e pillole",1964,
tt0058019,Far West,1964,
tt0058021,Do You Know This Voice?,1964,
tt0058022,Benvenuti ovvero vietato l'ingresso agli estranei,1964,
tt0058024,L'ora di uccidere,1964,
tt0058029,Don Olsen kommer til byen,1964,
tt0058037,Dr. Sex,1964,
tt0058038,Dr. med. Hiob Prätorius,1965,
tt0058043,I due gladiatori,1964,
tt0058050,The Earth Dies Screaming,1964,
tt0058056,Emil e i detectives,1964,
tt0058060,Una nave tutta matta,1964,2616000
tt0058062,Ercole contro i figli del sole,1964,
tt0058063,Ercole contro i tiranni di Babilonia,1964,
tt0058067,Nihon dasshutsu,1964,
tt0058073,La rivolta di Frankenstein,1964,
tt0058075,The Eyes of Annie Jones,1964,
tt0058079,Face of the Screaming Werewolf,1964,
tt0058083,A prova di errore,1964,3924000
tt0058084,Der Fall X701,1964,
tt0058085,La caduta dell'impero romano,1964,
tt0058088,La cugina Fanny,1964,
tt0058089,Fantomas 70,1964,
tt0058090,The Fat Black Pussycat,1963,
tt0058091,Destino in agguato,1964,
tt0058092,Il gran lupo chiama,1964,12500000
tt0058095,Fem mand og Rosa,1964,
tt0058100,Base Luna chiama Terra,1964,
tt0058101,The Flesh Eaters,1964,
tt0058104,I tre da Ashiya,1964,
tt0058105,Flipper contro i pirati,1964,
tt0058106,Der Fluch der grünen Augen,1964,
tt0058110,For Those Who Think Young,1964,
tt0058113,L'arciere delle mille e una notte,1962,
tt0058122,I fucili,1964,
tt0058123,Crisantemi per un delitto,1964,
tt0058124,A proposito di tutte queste... signore,1964,
tt0058125,El gallo de oro,1964,
tt0058126,Amleto,1964,
tt0058130,Gdzie jest general...,1964,
tt0058135,Una ragazza a Saint Tropez,1964,
tt0058138,Gertrud,1964,
tt0058139,Der geteilte Himmel,1964,
tt0058140,I giganti di Roma,1964,
tt0058142,La ragazza dagli occhi verdi,1964,
tt0058143,Giuseppe w Warszawie,1964,
tt0058145,I guai di papà,1964,
tt0058150,Agente 007 - Missione Goldfinger,1964,51081062
tt0058153,"Scusa, me lo presti tuo marito?",1964,9072726
tt0058154,"Ciao, Charlie",1964,
tt0058155,Lo sguardo che uccide,1964,
tt0058159,La grande frousse,1964,
tt0058161,La tomba insanguinata,1964,
tt0058164,The Caretaker,1963,
tt0058165,Sfida nella valle dei Comanche,1963,
tt0058166,Cannoni a batasi,1964,
tt0058167,Il californiano,1964,
tt0058168,I fucili degli alberi,1961,
tt0058171,El hacha diabólica,1965,
tt0058173,Daydream,1964,
tt0058175,Hamlet,1964,
tt0058178,I fiori e le onde furiose,1964,
tt0058182,Tutti per uno,1964,1480356
tt0058186,Il ballo delle pistole,1964,
tt0058191,Le 5 vittime dell'assassino,1964,
tt0058200,A Home of Your Own,1965,
tt0058202,Minnesota Clay,1964,
tt0058203,L'uomo di Rio,1964,35144
tt0058204,Hotel delle vergini,1964,
tt0058206,Hor B'Levana,1964,
tt0058208,The Horror of Party Beach,1964,
tt0058209,Madame P... e le sue ragazze,1964,
tt0058212,Come uccidere vostra moglie,1965,12467420
tt0058213,"Piano... piano, dolce Carlotta",1964,
tt0058216,Hysteria,1965,
tt0058218,Húsz óra,1965,
tt0058222,Vorrei non essere ricca!,1964,
tt0058229,In ginocchio da te,1964,
tt0058230,L'ammiraglio è uno strano pesce,1964,
tt0058231,Gli indifferenti,1964,
tt0058232,Il ribelle di Algeri,1964,
tt0058234,L'intrigo,1964,
tt0058238,Invito ad una sparatoria,1964,
tt0058241,L'isola dei delfini blu,1964,
tt0058249,Il diario di una cameriera,1964,17754
tt0058255,Kampen om Næsbygård,1964,
tt0058257,Kashmir Ki Kali,1964,
tt0058259,Kazdy den odvahu,1964,
tt0058262,Contratto per uccidere,1964,
tt0058263,Per il re e per la patria,1964,
tt0058264,Kiss Me Quick!,1964,
tt0058265,"Baciami, stupido",1964,
tt0058266,Ho sposato 40 milioni di donne,1964,
tt0058267,La gatta con la frusta,1964,
tt0058270,Kohraa,1964,
tt0058275,Limonádový Joe aneb Konská opera,1964,
tt0058277,Kradetzat na praskovi,1964,
tt0058279,Kwaidan - Storie di fantasmi,1964,
tt0058281,Il mio caro John,1964,
tt0058283,Un giorno di terrore,1964,
tt0058286,La legge dei fuorilegge,1964,
tt0058287,Leader,1964,
tt0058289,Il Leone di Tebe,1964,
tt0058294,Lilith - La dea dell'amore,1964,
tt0058296,Gli impetuosi,1964,
tt0058297,I cavalieri della vendetta,1964,
tt0058301,Lorna,1964,
tt0058304,Las luchadoras contra la momia,1964,
tt0058305,The Luck of Ginger Coffey,1964,
tt0058306,Joe mitra,1964,
tt0058307,I lunghi capelli della morte,1965,
tt0058311,Maciste e la regina di Samar,1964,
tt0058312,"Maciste, gladiatore di Sparta",1964,
tt0058316,Il magnifico cornuto,1964,
tt0058318,Ad ovest del Montana,1964,
tt0058320,Majorens oppasser,1964,
tt0058323,Tra due fuochi,1964,
tt0058324,Lo sport preferito dall'uomo,1964,
tt0058325,I maniaci,1964,
tt0058326,La casa degli amori particolari,1964,
tt0058329,Marnie,1964,
tt0058331,Mary Poppins,1964,102272727
tt0058333,La maschera della morte rossa,1964,
tt0058334,X 21 spionaggio atomico,1963,
tt0058335,Matrimonio all'italiana,1964,10600
tt0058336,"Marinai, topless e guai",1964,
tt0058341,Anthar l'invincibile,1964,
tt0058343,La meravigliosa Angelica,1965,
tt0058348,La mia signora,1964,
tt0058349,Midareru,1964,
tt0058355,Le disavventure di Merlin Jones,1964,
tt0058361,Mne dvadtsat let,1965,
tt0058368,L'ispettore spara a vista,1964,
tt0058369,Intrigo a Parigi,1964,
tt0058371,Giallo a Creta,1964,
tt0058372,Moonshine Mountain,1964,
tt0058374,Frosty,1965,
tt0058375,Concerto per un assassino,1964,
tt0058382,Assassinio a bordo,1964,
tt0058383,Assassinio sul palcoscenico,1964,
tt0058384,Muscle Beach Party,1964,
tt0058385,My Fair Lady,1964,72560711
tt0058390,The Naked Kiss,1964,
tt0058392,The Nasty Rabbit,1964,
tt0058394,"Ne joci, Peter",1964,
tt0058398,Squadra d'emergenza,1964,
tt0058401,La doppia vita di Dan Craig,1964,
tt0058402,Night Train to Paris,1964,
tt0058403,Passi nella notte,1964,
tt0058404,La notte dell'iguana,1964,
tt0058405,L'incubo di Janet Lind,1964,
tt0058409,Le professioniste,1964,
tt0058411,Una vergine in nero,1964,
tt0058412,El niño y el muro,1965,
tt0058413,La noia,1963,
tt0058414,Nothing But a Man,1964,13063
tt0058415,Il cadavere in cantina,1964,
tt0058423,Obyknovennoe chudo,1965,
tt0058425,Schiavo d'amore,1964,
tt0058427,Olga's Girls,1964,
tt0058428,One Man's Way,1964,
tt0058429,La dura legge,1964,
tt0058430,Onibaba,1964,
tt0058437,L'oltraggio,1964,3924000
tt0058438,El padrecito,1964,
tt0058439,La selva degli impiccati,1965,
tt0058440,Pigiama party,1964,
tt0058441,Pajarito Gómez,1965,
tt0058446,Panic Button... Operazione fisco!,1964,
tt0058450,Les parapluies de Cherbourg,1964,28030
tt0058453,Insieme a Parigi,1964,
tt0058456,Jerry 8 e 3/4,1964,
tt0058458,La calda amante,1964,509
tt0058461,Per un pugno di dollari,1964,14500000
tt0058466,Il fantasma di Soho,1964,
tt0058470,Pigen og pressefotografen,1963,
tt0058473,I pirati della Malesia,1964,
tt0058475,Le pistole non discutono,1964,
tt0058479,Mentre Adamo dorme,1964,
tt0058480,Le più belle truffe del mondo,1964,
tt0058487,Povratak,1966,
tt0058489,Predsedatel,1964,
tt0058499,Psyche 59,1964,
tt0058500,Frenesia del piacere,1964,
tt0058502,Put oko sveta,1964,
tt0058507,Pistola veloce,1964,
tt0058512,Raiders from Beneath the Sea,1964,
tt0058515,Rattle of a Simple Man,1964,
tt0058522,Agguato nella savana,1964,
tt0058523,Ride the Wild Surf,1964,
tt0058525,Rio Conchos,1964,
tt0058529,I 4 di Chicago,1964,9810000
tt0058530,S.O.S. Naufragio nello spazio,1964,
tt0058533,Il piacere e l'amore,1964,
tt0058534,Il cantante del luna park,1964,7194000
tt0058541,Sallah Shabati,1964,
tt0058544,San daikaijû: Chikyû saidai no kessen,1964,
tt0058547,Sangam,1964,
tt0058548,Santa Claus Conquers the Martians,1964,
tt0058553,Una carabina per Schut,1964,
tt0058556,Se permettete parliamo di donne,1964,
tt0058557,Ventimila sterline per Amanda,1964,
tt0058561,Cinque per la gloria,1964,
tt0058563,Le amanti del dr. Jekyll,1964,
tt0058564,Sedotta e abbandonata,1964,
tt0058567,Sei donne per l'assassino,1964,
tt0058571,Non mandarmi fiori!,1964,
tt0058576,Sette giorni a maggio,1964,
tt0058580,Donne v'insegno come si seduce un uomo,1964,
tt0058585,Elettroshock,1964,
tt0058586,Uno sparo nel buio,1964,12368234
tt0058587,Das siebente Opfer,1964,
tt0058589,Simbad contro i sette saraceni,1964,
tt0058590,Sinderella and the Golden Bra,1964,
tt0058596,Smokescreen,1964,
tt0058600,Sommer i Tyrol,1964,
tt0058601,Prigionieri dell'orrore,1966,
tt0058604,Soy Cuba,1964,168100
tt0058605,Gli invincibili dieci gladiatori,1964,
tt0058606,Spider baby,1967,
tt0058610,La spia dai due volti,1965,
tt0058612,Duello a Thunder Rock,1964,
tt0058615,The Starfighters,1964,
tt0058618,La strada per Forte Alamo,1964,
tt0058620,5 corpi senza testa,1964,
tt0058621,Strani compagni di letto,1965,
tt0058622,Le bambole del desiderio,1964,
tt0058625,La donna di sabbia,1964,
tt0058626,Surf Party,1964,
tt0058629,El pantano de las ánimas,1957,
tt0058632,I 4 volti della vendetta,1964,
tt0058633,5.000 dollari vivo o morto,1964,
tt0058642,Le ombre degli avi dimenticati,1965,
tt0058648,La sottile linea rossa,1964,
tt0058649,Il terzo segreto,1964,
tt0058650,Thomas l'imposteur,1965,
tt0058652,Sanbiki no samurai,1964,
tt0058653,The Thrill Killers,1964,
tt0058657,Tigre in agguato,1964,
tt0058658,La tigre ama la carne fresca,1964,
tt0058659,The Time Travelers,1964,
tt0058660,A Time for Dying,1969,
tt0058663,Tintin et les oranges bleues,1964,
tt0058666,"Tjorven, Båtsman och Moses",1964,
tt0058667,I raggi mortali del Dr. Mabuse,1964,
tt0058669,Tecnica di un crimine,1963,
tt0058672,Topkapi,1964,7000000
tt0058674,Totò contro il pirata nero,1964,
tt0058675,Totò d'Arabia,1965,
tt0058681,I tre volti,1965,
tt0058689,Il trionfo di Ercole,1964,
tt0058691,Crociera imprevista,1965,
tt0058692,Il tulipano nero,1964,
tt0058694,2000 Maniaci,1964,
tt0058695,La tía Tula,1964,
tt0058698,Dogora il mostro della grande palude,1964,
tt0058700,L'ultimo uomo della Terra,1964,
tt0058701,Una donna sposata,1964,
tt0058703,Una adorabile idiota,1964,
tt0058704,Due uomini in fuga... per un colpo maldestro,1964,
tt0058706,Chiamate Scotland Yard 0075,1964,
tt0058708,Voglio essere amata in un letto d'ottone,1964,13167200
tt0058709,Là dove scende il sole,1964,
tt0058712,"Ursus, il terrore dei kirghisi",1964,
tt0058715,Il vangelo secondo Matteo,1964,
tt0058718,Grande rapina alla torre di Londra,1964,
tt0058724,La vendetta della signora,1964,
tt0058725,Viva Las Vegas,1964,
tt0058737,Paga o muori,1964,
tt0058740,Week-end a Zuydcoote,1964,
tt0058743,La signora e i suoi mariti,1964,
tt0058745,Quando l'amore se n'è andato,1964,
tt0058750,Monsieur Cognac,1964,
tt0058751,Giorni di fuoco,1964,
tt0058752,La locanda di Dartmoor,1964,
tt0058753,Witchcraft,1964,
tt0058754,La donna di paglia,1964,
tt0058755,Wonderful Life,1964,
tt0058756,La vita privata di Henry Orient,1964,
tt0058758,X-paroni,1964,
tt0058763,Giovani amanti,1964,
tt0058764,Scandalo in società,1964,
tt0058765,Your Cheatin' Heart,1964,
tt0058767,Zaychik,1965,
tt0058770,Zhenitba Balzaminova,1965,
tt0058771,Così vive un uomo,1964,
tt0058773,Professionisti per una rapina,1964,
tt0058775,Zona dla Australijczyka,1964,
tt0058777,Zulu,1964,
tt0058778,L'età delle illusioni,1965,
tt0058780,Gli amorosi,1964,
tt0058785,Scappamento aperto,1964,
tt0058787,Sono venuto così,1965,
tt0058858,Colpo grosso a Manila,1965,
tt0058859,2+5: Missione Hydra,1966,
tt0058861,3 colpi di Winchester per Ringo,1966,
tt0058863,317 battaglione d'assalto,1965,
tt0058866,A 008 operazione sterminio,1965,
tt0058869,Abashiri Bangaichi,1965,
tt0058878,La trappola scatta a Beirut,1966,
tt0058881,Agente 077 dall'oriente con furore,1965,
tt0058882,Agente 077 missione Bloody Mary,1965,
tt0058885,002 agenti segretissimi,1964,
tt0058886,Il tormento e l'estasi,1965,
tt0058888,Barbarossa,1965,46808
tt0058898,Agente Lemmy Caution: Missione Alphaville,1965,47696
tt0058905,Le avventure e gli amori di Moll Flanders,1965,
tt0058909,Angelica alla corte del re,1966,
tt0058917,I pistoleri maledetti,1965,
tt0058920,L'arte di amare,1965,7630000
tt0058921,Arzoo,1965,
tt0058922,La belva di Dusseldorf,1965,
tt0058924,At' zije Republika,1965,
tt0058926,Att angöra en brygga,1965,
tt0058930,L'ultimo tentativo,1965,
tt0058933,Bad Girls Go to Hell,1965,
tt0058935,Ballata in blu,1965,
tt0058938,Le bambole,1965,
tt0058942,Una bara per lo sceriffo,1965,
tt0058946,La battaglia di Algeri,1966,879794
tt0058947,La battaglia dei giganti,1965,11118000
tt0058949,Accadde un'estate,1965,
tt0058950,Biya el-Khawatim,1973,
tt0058952,Beach Ball,1965,
tt0058953,Una sirena sulla spiaggia,1965,
tt0058954,The Beach Girls and the Monster,1965,
tt0058955,The Beast That Killed Women,1965,
tt0058962,Stato d'allarme,1965,
tt0058969,The Big Job,1965,
tt0058971,Bílá paní,1965,
tt0058972,Billie,1965,
tt0058976,Lo sperone nero,1965,
tt0058977,L'affare Blindfold,1966,
tt0058981,"Boeing, Boeing",1965,
tt0058983,Il boia scarlatto,1965,
tt0058985,Il verde prato dell'amore,1965,
tt0058986,Per favore chiudete le persiane,1965,
tt0058988,Dollari maledetti,1965,
tt0058990,Un'idea per un delitto,1965,
tt0058991,Il bandito di Kandahar,1965,
tt0058994,Il colpo segreto di Bruce Lee,1976,
tt0058997,Bunny Lake è scomparsa,1965,
tt0058998,Febbre sulla città,1965,
tt0059001,Butaságom története,1966,
tt0059012,Falstaff,1965,126724
tt0059014,Carry On Cowboy,1965,
tt0059015,Casanova '70,1965,
tt0059017,Cat Ballou,1965,20666667
tt0059022,Sette contro la morte,1964,
tt0059025,Chappaqua,1966,
tt0059028,Chemmeen,1965,
tt0059029,The Enchanting Shadow,1960,
tt0059032,Il Natale che quasi non fu,1966,
tt0059036,I cento cavalieri,1964,
tt0059037,Cincinnati Kid,1965,15260000
tt0059039,"Clarence, il leone strabico",1965,
tt0059043,Il collezionista,1965,
tt0059044,Color Me Blood Red,1965,
tt0059045,I coltelli del vendicatore,1966,
tt0059049,Il compagno Don Camillo,1965,
tt0059050,Vagone letto per assassini,1965,
tt0059051,I complessi,1965,
tt0059063,Covek nije tica,1965,
tt0059065,Esperimento IS: il mondo si frantuma,1965,
tt0059076,La maledizione della mosca,1965,
tt0059079,Le implacabili lame di rondine d'oro,1966,
tt0059080,Daikaijû Gamera,1965,
tt0059083,Dark Intruder,1965,
tt0059084,Darling,1965,
tt0059085,Dateline Diamonds,1965,
tt0059087,Day of the Nightmare,1965,
tt0059090,De-as fi... Harap Alb,1965,
tt0059093,Deadwood '76,1965,
tt0059094,Erasmo il lentigginoso,1965,
tt0059095,La decima vittima,1965,
tt0059096,Della,1965,
tt0059100,I diavoli delle tenebre,1965,
tt0059101,I diafanoidi vengono da Marte,1966,
tt0059104,La morte viene dal pianeta Aytin,1967,
tt0059106,Una notte per morire,1965,
tt0059108,La guerra segreta,1965,
tt0059112,Non disturbate,1965,
tt0059113,Il dottor Zivago,1965,111721910
tt0059114,Un dollaro bucato,1965,
tt0059116,La donna del lago,1965,
tt0059124,Dr. Goldfoot e il nostro agente 00¼,1965,
tt0059125,Le cinque chiavi del terrore,1965,
tt0059126,Dr. Who and the Daleks,1965,
tt0059127,"Dracula, principe delle tenebre",1966,
tt0059130,Due mafiosi contro Goldginger,1965,
tt0059137,Domenica alle 6,1966,
tt0059139,Il giustiziere del Kurdistan,1965,
tt0059143,The Early Bird,1965,
tt0059152,Erik il vichingo,1965,
tt0059159,Il godimento,1965,
tt0059160,Eva,1962,
